,ComunaOrigen,ComunaDestino,tramo_dist,vehiculo_paciente,day_period,rango_edad,genero,peso,pesoSabado,pesoDomingo
3810,La Pintana,Las Condes,"(29.941, 74.541]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,50,F,6.610248493213488e-05,0.0,0.0
3811,La Pintana,Las Condes,"(29.941, 74.541]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,50,M,6.797312467189051e-05,0.0,0.0
3812,La Pintana,Lo Barnechea,"(29.941, 74.541]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,30,M,0.00020002210347256196,0.0,0.0
3813,La Pintana,Lo Barnechea,"(29.941, 74.541]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,40,M,4.805757446000752e-05,0.0,0.0
3814,La Pintana,Lo Barnechea,"(29.941, 74.541]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,45,F,0.0,0.0,0.0
3815,La Pintana,Lo Barnechea,"(29.941, 74.541]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,45,M,8.194879958166564e-05,0.0,0.0
3816,La Pintana,Lo Barnechea,"(29.941, 74.541]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,55,M,4.805757446000752e-05,0.0,0.0
3817,La Pintana,Lo Barnechea,"(29.941, 74.541]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,60,M,7.957695549201934e-05,0.0,0.0
3818,La Pintana,Lo Espejo,"(6.333, 7.516]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,20,M,0.00010550497833100002,0.0,0.0
3819,La Pintana,Lo Espejo,"(7.516, 9.335]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,35,M,5.0093732187487916e-05,0.0,0.0
3820,La Pintana,Lo Espejo,"(9.335, 10.203]",Bicicleta/Scooter,morning_peak,45,M,0.0,0.0,0.0
3821,La Pintana,Lo Espejo,"(9.335, 10.203]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,night,45,M,0.0,0.00031831383094488096,0.0
3822,La Pintana,Lo Espejo,"(11.147, 11.849]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,25,M,0.0,0.0,0.0
3823,La Pintana,Lo Espejo,"(11.849, 13.364]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,30,M,0.0,0.0,0.0
3824,La Pintana,Lo Prado,"(21.298, 23.366]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,25,F,2.451676041675167e-05,0.0,0.0
3825,La Pintana,Lo Prado,"(23.366, 25.607]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,30,M,0.0,0.0,0.0
3826,La Pintana,Macul,"(6.333, 7.516]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,25,F,0.0,0.0,0.0
3827,La Pintana,Macul,"(6.333, 7.516]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,35,F,0.0,0.0,0.0
3828,La Pintana,Macul,"(6.333, 7.516]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,35,M,0.0,0.0,0.0
3829,La Pintana,Macul,"(6.333, 7.516]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,valley,20,F,0.0002875890516461061,0.0,0.0
3830,La Pintana,Macul,"(7.516, 9.335]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,15,M,8.662360765179009e-05,0.0,0.0
3831,La Pintana,Macul,"(7.516, 9.335]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,20,M,3.53522595106147e-05,0.0,0.0
3832,La Pintana,Macul,"(7.516, 9.335]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,35,M,9.534978354189434e-05,0.0,0.0
3833,La Pintana,Macul,"(7.516, 9.335]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,valley,35,F,0.0,0.0,0.0
3834,La Pintana,Macul,"(10.203, 11.147]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,25,F,2.0128521274148877e-05,0.0,0.0
3835,La Pintana,Macul,"(10.203, 11.147]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,30,M,1.908729366887403e-05,0.0,0.0
3836,La Pintana,Macul,"(10.203, 11.147]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,45,M,0.0,0.0,0.0
3837,La Pintana,Macul,"(11.849, 13.364]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,50,F,0.00014679321554299859,0.0,0.0
3838,La Pintana,Macul,"(11.849, 13.364]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,valley,75,M,0.00016031609800502443,0.0,0.0
3839,La Pintana,Macul,"(13.364, 14.993]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,25,M,0.00014591359523231495,0.0,0.0
3840,La Pintana,Maipú,"(13.364, 14.993]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,35,M,0.0,0.0,0.0
3841,La Pintana,Maipú,"(13.364, 14.993]",Motocicleta,night,55,F,0.0,0.0,0.0
3842,La Pintana,Maipú,"(14.993, 16.481]",Automóvil/Camioneta,morning_peak,25,M,0.0,0.0,0.0
3843,La Pintana,Maipú,"(14.993, 16.481]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,40,M,0.00010415169345077342,0.0,0.0
3844,La Pintana,Maipú,"(14.993, 16.481]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,55,M,0.0,0.0007104146954780632,0.0
3845,La Pintana,Maipú,"(16.481, 17.424]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,25,M,0.0,0.0,0.0
3846,La Pintana,Maipú,"(17.424, 19.306]",Automóvil/Camioneta,morning_peak,45,M,0.0,0.0,0.0
3847,La Pintana,Maipú,"(17.424, 19.306]",Bicicleta/Scooter,morning_peak,45,M,0.0,0.0021434565174118674,0.0
3848,La Pintana,Maipú,"(17.424, 19.306]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,afternoon_peak,50,F,0.0,0.0,0.0
3849,La Pintana,Maipú,"(17.424, 19.306]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,30,M,3.422438388169478e-05,0.0,0.0
3850,La Pintana,Maipú,"(17.424, 19.306]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,35,M,9.534978354189434e-05,0.0,0.0
3851,La Pintana,Maipú,"(17.424, 19.306]",Motocicleta,night,25,M,6.124621839807151e-05,0.0,0.0
3852,La Pintana,Maipú,"(19.306, 21.298]",Automóvil/Camioneta,morning_peak,30,M,0.0,0.0,0.0
3853,La Pintana,Maipú,"(21.298, 23.366]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,25,F,0.00011910815157927123,0.0,0.0
3854,La Pintana,Maipú,"(21.298, 23.366]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,30,M,7.495337581206043e-05,0.0,0.0
3855,La Pintana,Pedro Aguirre Cerda,"(7.516, 9.335]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,45,M,4.805757446000752e-05,0.0,0.0
3856,La Pintana,Pedro Aguirre Cerda,"(9.335, 10.203]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,45,F,0.0,0.0,0.0
3857,La Pintana,Pedro Aguirre Cerda,"(11.849, 13.364]",Automóvil/Camioneta,night,35,M,0.0001499868604199519,0.0,0.0
3858,La Pintana,Pedro Aguirre Cerda,"(11.849, 13.364]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,15,M,0.0,0.0004452961678177715,0.0
3859,La Pintana,Pedro Aguirre Cerda,"(11.849, 13.364]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,night,15,M,0.0,0.0,0.0
3860,La Pintana,Pedro Aguirre Cerda,"(11.849, 13.364]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,night,50,M,0.0,0.0,0.0
3861,La Pintana,Pedro Aguirre Cerda,"(14.993, 16.481]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,lunch,45,M,0.0,0.0008452820768342767,0.0
3862,La Pintana,Pedro Aguirre Cerda,"(17.424, 19.306]",Automóvil/Camioneta,night,60,M,0.0002550471763978532,0.0,0.0
3863,La Pintana,Peñalolén,"(9.335, 10.203]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,60,M,0.0003002860977924017,0.0,0.0
3864,La Pintana,Peñalolén,"(11.147, 11.849]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,55,M,0.0,0.0,0.0
3865,La Pintana,Peñalolén,"(13.364, 14.993]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,35,F,0.0,0.0004313453160962099,0.0
3866,La Pintana,Peñalolén,"(14.993, 16.481]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,25,M,0.00023023141707544133,0.0,0.0
3867,La Pintana,Peñalolén,"(14.993, 16.481]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,50,F,0.00010505198667223734,0.0,0.0
3868,La Pintana,Peñalolén,"(17.424, 19.306]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,lunch,65,M,0.00013355711774577021,0.0,0.0
3869,La Pintana,Peñalolén,"(19.306, 21.298]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,20,M,8.413155936450189e-05,0.0,0.0
3870,La Pintana,Pirque,"(10.203, 11.147]",Bicicleta/Scooter,morning_peak,50,M,0.00033598731584334605,0.0,0.0
3871,La Pintana,Pirque,"(11.849, 13.364]",Motocicleta,morning_peak,30,M,0.00021824209453198549,0.0,0.0
3872,La Pintana,Pirque,"(13.364, 14.993]",Motocicleta,morning_peak,40,M,0.0,0.0,0.0
3873,La Pintana,Pirque,"(13.364, 14.993]",Motocicleta,morning_peak,45,F,0.00029814567061476135,0.0,0.0
3874,La Pintana,Providencia,"(13.364, 14.993]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,20,M,0.0001060086630571217,0.0,0.0
3875,La Pintana,Providencia,"(13.364, 14.993]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,25,F,0.0,0.0,0.0
3876,La Pintana,Providencia,"(13.364, 14.993]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,35,M,7.566744058700284e-05,0.0,0.0
3877,La Pintana,Providencia,"(13.364, 14.993]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,40,M,0.0,0.00018103562892013447,0.0
3878,La Pintana,Providencia,"(13.364, 14.993]",Motocicleta,morning_peak,45,M,5.4276409985457435e-05,0.0,0.0
3879,La Pintana,Providencia,"(14.993, 16.481]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,20,F,6.31677595685302e-05,0.0,0.0
3880,La Pintana,Providencia,"(14.993, 16.481]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,25,M,4.223268496692896e-05,0.0,0.0
3881,La Pintana,Providencia,"(14.993, 16.481]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,45,M,1.95255794610473e-05,0.0,0.0
3882,La Pintana,Providencia,"(14.993, 16.481]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,55,F,0.0001555974438402075,0.0,0.0
3883,La Pintana,Providencia,"(14.993, 16.481]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,night,50,M,0.0,0.0,0.00020695802593404572
3884,La Pintana,Providencia,"(14.993, 16.481]",Motocicleta,morning_peak,25,F,5.564664234547544e-05,0.0,0.0
3885,La Pintana,Providencia,"(16.481, 17.424]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,20,M,0.0,0.0,0.0
3886,La Pintana,Providencia,"(16.481, 17.424]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,30,M,5.943617088159954e-05,0.0,0.0
3887,La Pintana,Providencia,"(16.481, 17.424]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,40,M,5.6649135212344446e-05,0.0,0.0
3888,La Pintana,Providencia,"(16.481, 17.424]",Motocicleta,night,30,M,1.9853947483867393e-05,0.0,0.0
3889,La Pintana,Providencia,"(17.424, 19.306]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,25,M,0.0002136629716520339,0.0,0.0
3890,La Pintana,Providencia,"(17.424, 19.306]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,30,M,0.00020668131089987248,0.0,0.0
3891,La Pintana,Providencia,"(17.424, 19.306]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,40,F,6.53365342081787e-05,0.0,0.0
3892,La Pintana,Providencia,"(17.424, 19.306]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,40,M,0.0,0.0,0.0
3893,La Pintana,Providencia,"(17.424, 19.306]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,45,F,0.0,0.0,0.0
3894,La Pintana,Providencia,"(17.424, 19.306]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,55,F,1.5347087899822492e-05,0.0,0.0
3895,La Pintana,Providencia,"(17.424, 19.306]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,60,F,0.0,0.0003629292466029236,0.0
3896,La Pintana,Providencia,"(17.424, 19.306]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,60,M,0.0,0.0,0.0012104509173648985
3897,La Pintana,Providencia,"(17.424, 19.306]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,75,F,7.886603308651785e-05,0.0,0.0
3898,La Pintana,Providencia,"(17.424, 19.306]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,valley,20,F,0.0,0.0,0.0
3899,La Pintana,Providencia,"(19.306, 21.298]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,15,M,2.946273874460959e-05,0.0,0.0
3900,La Pintana,Providencia,"(19.306, 21.298]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,20,M,0.00011250200053381075,0.0,0.0
3901,La Pintana,Providencia,"(19.306, 21.298]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,25,F,0.0,0.0,0.0
3902,La Pintana,Providencia,"(19.306, 21.298]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,25,M,2.077242059400688e-05,0.0,0.0
3903,La Pintana,Providencia,"(19.306, 21.298]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,30,M,0.0,0.0,0.0
3904,La Pintana,Providencia,"(19.306, 21.298]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,35,M,4.953437593694552e-05,0.0,0.0
3905,La Pintana,Providencia,"(19.306, 21.298]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,40,F,2.4732628215482855e-05,0.0,0.0
3906,La Pintana,Providencia,"(19.306, 21.298]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,40,M,2.192169919037837e-05,0.0,0.0
3907,La Pintana,Providencia,"(19.306, 21.298]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,60,M,0.0,0.0,0.0
3908,La Pintana,Providencia,"(19.306, 21.298]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,70,M,9.361012743514532e-05,0.0,0.0
3909,La Pintana,Providencia,"(19.306, 21.298]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,valley,25,M,3.32056794770787e-05,0.0,0.0
3910,La Pintana,Providencia,"(21.298, 23.366]",Automóvil/Camioneta,morning_peak,45,M,0.0,0.0,0.0
3911,La Pintana,Providencia,"(21.298, 23.366]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,30,M,0.0,0.0,0.0
3912,La Pintana,Providencia,"(21.298, 23.366]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,55,M,0.0,0.0,0.0
3913,La Pintana,Providencia,"(21.298, 23.366]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,65,F,4.087459084262064e-05,0.0,0.0
3914,La Pintana,Pudahuel,"(17.424, 19.306]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,20,M,7.205967939169702e-05,0.0,0.0
3915,La Pintana,Pudahuel,"(23.366, 25.607]",Automóvil/Camioneta,morning_peak,25,F,0.0,0.0014191374058510609,0.0
3916,La Pintana,Pudahuel,"(23.366, 25.607]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,20,M,2.5119724563480867e-05,0.0,0.0
3917,La Pintana,Pudahuel,"(23.366, 25.607]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,night,45,M,0.00012115514090316435,0.0,0.0
3918,La Pintana,Pudahuel,"(25.607, 29.941]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,35,M,0.0,0.0,0.0
3919,La Pintana,Pudahuel,"(29.941, 74.541]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,20,M,5.7353769771382275e-05,0.0,0.0
3920,La Pintana,Pudahuel,"(29.941, 74.541]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,25,M,0.0,0.00041097661731158484,0.0
3921,La Pintana,Pudahuel,"(29.941, 74.541]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,30,F,7.821819686465236e-05,0.0,0.0
3922,La Pintana,Pudahuel,"(29.941, 74.541]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,50,M,0.0,0.0,0.0
3923,La Pintana,Pudahuel,"(29.941, 74.541]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,65,M,7.477883758421793e-05,0.0,0.0
3924,La Pintana,Puente Alto,"(4.089, 5.191]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,25,F,1.6234944815951473e-05,0.0,0.0
3925,La Pintana,Puente Alto,"(4.089, 5.191]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,40,M,4.010432113086464e-05,0.0,0.0
3926,La Pintana,Puente Alto,"(4.089, 5.191]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,valley,20,F,1.0605002513183983e-05,0.0,0.0
3927,La Pintana,Puente Alto,"(5.191, 6.333]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,25,M,3.057930048437705e-05,0.0,0.0
3928,La Pintana,Puente Alto,"(5.191, 6.333]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,30,F,0.0,0.0,0.0
3929,La Pintana,Puente Alto,"(5.191, 6.333]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,40,M,0.0,0.0,0.0
3930,La Pintana,Puente Alto,"(5.191, 6.333]",Taxi/Colectivo,valley,5,M,0.0,0.001382260179354931,0.0
3931,La Pintana,Puente Alto,"(6.333, 7.516]",Automóvil/Camioneta,morning_peak,30,M,0.0,0.0,0.0
3932,La Pintana,Puente Alto,"(6.333, 7.516]",Bicicleta/Scooter,morning_peak,50,M,0.0,0.0,0.0
3933,La Pintana,Puente Alto,"(6.333, 7.516]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,35,F,0.0,0.0,0.0
3934,La Pintana,Puente Alto,"(6.333, 7.516]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,50,F,4.5539624984702506e-05,0.0,0.0
3935,La Pintana,Puente Alto,"(6.333, 7.516]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,night,25,F,0.0,0.0,0.0
3936,La Pintana,Puente Alto,"(6.333, 7.516]",Motocicleta,morning_peak,20,M,2.7413561390295636e-05,0.0,0.0
3937,La Pintana,Puente Alto,"(7.516, 9.335]",Bicicleta/Scooter,valley,65,M,7.364065186628019e-05,0.0,0.0
3938,La Pintana,Puente Alto,"(7.516, 9.335]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,15,M,4.500112423306849e-05,0.0,0.0
3939,La Pintana,Puente Alto,"(7.516, 9.335]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,25,F,0.0,0.0,0.0
3940,La Pintana,Puente Alto,"(7.516, 9.335]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,35,M,4.953437593694552e-05,0.0,0.0
3941,La Pintana,Puente Alto,"(7.516, 9.335]",Motocicleta,morning_peak,65,F,2.489270380767018e-05,0.0,0.0
3942,La Pintana,Puente Alto,"(9.335, 10.203]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,20,F,4.5282469573772936e-05,0.0,0.0
3943,La Pintana,Puente Alto,"(9.335, 10.203]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,20,M,6.104163719563172e-05,0.0,0.0
3944,La Pintana,Puente Alto,"(9.335, 10.203]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,40,M,6.835250811601993e-05,0.0,0.0
3945,La Pintana,Puente Alto,"(10.203, 11.147]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,30,M,9.481231480789286e-05,0.0,0.0
3946,La Pintana,Puente Alto,"(10.203, 11.147]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,40,M,2.9721863671210845e-05,0.0,0.0
3947,La Pintana,Puente Alto,"(10.203, 11.147]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,50,M,0.00012412662124970227,0.0,0.0
3948,La Pintana,Puente Alto,"(11.147, 11.849]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,20,F,3.318633980847252e-05,0.0,0.0
3949,La Pintana,Puente Alto,"(11.849, 13.364]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,55,M,9.095275201385916e-05,0.0,0.0
3950,La Pintana,Puente Alto,"(11.849, 13.364]",Motocicleta,morning_peak,45,M,3.9881730041611784e-05,0.0,0.0
3951,La Pintana,Puente Alto,"(13.364, 14.993]",Automóvil/Camioneta,morning_peak,45,M,0.0,0.0,0.0012182940392280032
3952,La Pintana,Quilicura,"(25.607, 29.941]",Automóvil/Camioneta,morning_peak,60,F,0.0,0.0012601639965003836,0.0
3953,La Pintana,Quilicura,"(25.607, 29.941]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,25,M,4.953437593694552e-05,0.0,0.0
3954,La Pintana,Quilicura,"(25.607, 29.941]",Motocicleta,morning_peak,40,M,4.739000993219451e-05,0.0,0.0
3955,La Pintana,Quilicura,"(25.607, 29.941]",Motocicleta,night,20,M,0.0,0.0,0.0
3956,La Pintana,Quilicura,"(29.941, 74.541]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,20,M,0.0,0.0,0.0
3957,La Pintana,Quilicura,"(29.941, 74.541]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,30,M,5.776641410517867e-05,0.0,0.0
3958,La Pintana,Quilicura,"(29.941, 74.541]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,40,M,9.889839831351368e-05,0.0,0.0
3959,La Pintana,Quilicura,"(29.941, 74.541]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,50,F,0.0001347857473700589,0.0,0.0
3960,La Pintana,Quilicura,"(29.941, 74.541]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,65,M,2.527154850980484e-05,0.0,0.0
3961,La Pintana,Quinta Normal,"(17.424, 19.306]",Motocicleta,morning_peak,25,M,5.861054772310088e-05,0.0,0.0
3962,La Pintana,Quinta Normal,"(19.306, 21.298]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,25,M,0.0,0.0018738474576377897,0.0
3963,La Pintana,Quinta Normal,"(21.298, 23.366]",Automóvil/Camioneta,morning_peak,25,M,0.0,0.0,0.0
3964,La Pintana,Recoleta,"(13.364, 14.993]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,50,M,0.0,0.0,0.0
3965,La Pintana,Recoleta,"(13.364, 14.993]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,55,M,0.0,0.0,0.0010650541168053032
3966,La Pintana,Recoleta,"(13.364, 14.993]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,65,F,0.0,0.0,0.0
3967,La Pintana,Recoleta,"(14.993, 16.481]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,50,M,0.00015962721887845398,0.0,0.0
3968,La Pintana,Recoleta,"(16.481, 17.424]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,20,M,3.9184507034078775e-05,0.0,0.0
3969,La Pintana,Recoleta,"(16.481, 17.424]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,25,M,2.399570852286786e-05,0.0,0.0
3970,La Pintana,Recoleta,"(16.481, 17.424]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,30,F,5.789908726322097e-05,0.0,0.0
3971,La Pintana,Recoleta,"(16.481, 17.424]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,35,M,0.0,0.00031831383094488096,0.0
3972,La Pintana,Recoleta,"(16.481, 17.424]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,40,M,5.326708908384661e-05,0.0,0.0
3973,La Pintana,Recoleta,"(16.481, 17.424]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,45,F,0.00012451481150202502,0.0,0.0
3974,La Pintana,Recoleta,"(17.424, 19.306]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,25,F,0.00012693833549136846,0.0,0.0
3975,La Pintana,Recoleta,"(17.424, 19.306]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,40,F,0.0,0.0,0.0
3976,La Pintana,Recoleta,"(17.424, 19.306]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,valley,40,F,0.0,0.001970068181363183,0.0
3977,La Pintana,Recoleta,"(19.306, 21.298]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,50,M,0.0,0.0,0.0
3978,La Pintana,Recoleta,"(21.298, 23.366]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,25,F,3.722997632138091e-05,0.0,0.0
3979,La Pintana,Recoleta,"(21.298, 23.366]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,25,M,1.636693586544596e-05,0.0,0.0
3980,La Pintana,Renca,"(23.366, 25.607]",Automóvil/Camioneta,morning_peak,20,M,0.0001454116826022576,0.0,0.0
3981,La Pintana,Renca,"(29.941, 74.541]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,50,M,0.000103187147240152,0.0,0.0
3982,La Pintana,San Bernardo,"(3.354, 4.089]",Bicicleta/Scooter,morning_peak,30,M,1.6728163184089457e-05,0.0,0.0
3983,La Pintana,San Bernardo,"(3.354, 4.089]",Bicicleta/Scooter,morning_peak,55,M,0.0,0.0,0.0012182940392280032
3984,La Pintana,San Bernardo,"(3.354, 4.089]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,35,M,1.4624055024594154e-05,0.0,0.0
3985,La Pintana,San Bernardo,"(4.089, 5.191]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,60,F,0.00015645726868130557,0.0,0.0
3986,La Pintana,San Bernardo,"(5.191, 6.333]",Automóvil/Camioneta,morning_peak,40,M,0.0,0.0,0.0
3987,La Pintana,San Bernardo,"(5.191, 6.333]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,20,M,1.1243169219608953e-05,0.0,0.0
