,ComunaOrigen,ComunaDestino,tramo_dist,vehiculo_paciente,day_period,rango_edad,genero,day_week,freq
2955,Estación Central,La Cisterna,"(11.849, 13.364]",Motocicleta,afternoon_peak,40.0,M,0,3.080145382862071e-05
2956,Estación Central,La Cisterna,"(11.849, 13.364]",Motocicleta,morning_peak,20.0,M,0,6.160290765724142e-05
2957,Estación Central,La Florida,"(14.993, 16.481]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,25.0,F,0,3.080145382862071e-05
2958,Estación Central,La Florida,"(14.993, 16.481]",Motocicleta,lunch,30.0,F,0,3.080145382862071e-05
2959,Estación Central,La Florida,"(14.993, 16.481]",Motocicleta,morning_peak,25.0,M,0,3.080145382862071e-05
2960,Estación Central,La Reina,"(13.364, 14.993]",Bicicleta/Scooter,morning_peak,40.0,M,0,3.080145382862071e-05
2961,Estación Central,La Reina,"(13.364, 14.993]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,15.0,M,0,3.080145382862071e-05
2962,Estación Central,La Reina,"(13.364, 14.993]",Motocicleta,night,30.0,M,0,3.080145382862071e-05
2963,Estación Central,Lampa,"(29.941, 74.541]",Automóvil/Camioneta,morning_peak,25.0,M,0,3.080145382862071e-05
2964,Estación Central,Lampa,"(29.941, 74.541]",Automóvil/Camioneta,valley,20.0,M,0,3.080145382862071e-05
2965,Estación Central,Lampa,"(29.941, 74.541]",Automóvil/Camioneta,valley,25.0,M,0,3.080145382862071e-05
2966,Estación Central,Lampa,"(29.941, 74.541]",Motocicleta,morning_peak,25.0,M,0,3.080145382862071e-05
2967,Estación Central,Lampa,"(29.941, 74.541]",Motocicleta,morning_peak,30.0,M,0,3.080145382862071e-05
2968,Estación Central,Las Condes,"(17.424, 19.306]",Automóvil/Camioneta,afternoon_peak,20.0,M,0,3.080145382862071e-05
2969,Estación Central,Las Condes,"(17.424, 19.306]",Automóvil/Camioneta,morning_peak,15.0,M,0,3.080145382862071e-05
2970,Estación Central,Las Condes,"(17.424, 19.306]",Automóvil/Camioneta,morning_peak,25.0,F,5,3.080145382862071e-05
2971,Estación Central,Las Condes,"(17.424, 19.306]",Automóvil/Camioneta,morning_peak,40.0,F,0,3.080145382862071e-05
2972,Estación Central,Las Condes,"(17.424, 19.306]",Automóvil/Camioneta,morning_peak,40.0,M,0,3.080145382862071e-05
2973,Estación Central,Las Condes,"(17.424, 19.306]",Automóvil/Camioneta,morning_peak,45.0,M,6,3.080145382862071e-05
2974,Estación Central,Las Condes,"(17.424, 19.306]",Automóvil/Camioneta,morning_peak,50.0,M,0,3.080145382862071e-05
2975,Estación Central,Las Condes,"(17.424, 19.306]",Automóvil/Camioneta,night,25.0,M,5,3.080145382862071e-05
2976,Estación Central,Las Condes,"(17.424, 19.306]",Automóvil/Camioneta,valley,25.0,M,0,3.080145382862071e-05
2977,Estación Central,Las Condes,"(17.424, 19.306]",Automóvil/Camioneta,valley,30.0,M,0,3.080145382862071e-05
2978,Estación Central,Las Condes,"(17.424, 19.306]",Automóvil/Camioneta,valley,35.0,F,0,3.080145382862071e-05
2979,Estación Central,Las Condes,"(17.424, 19.306]",Bicicleta/Scooter,afternoon_peak,25.0,M,0,3.080145382862071e-05
2980,Estación Central,Las Condes,"(17.424, 19.306]",Bicicleta/Scooter,afternoon_peak,40.0,M,0,3.080145382862071e-05
2981,Estación Central,Las Condes,"(17.424, 19.306]",Bicicleta/Scooter,lunch,20.0,F,5,3.080145382862071e-05
2982,Estación Central,Las Condes,"(17.424, 19.306]",Bicicleta/Scooter,lunch,20.0,M,0,3.080145382862071e-05
2983,Estación Central,Las Condes,"(17.424, 19.306]",Bicicleta/Scooter,lunch,25.0,M,5,3.080145382862071e-05
2984,Estación Central,Las Condes,"(17.424, 19.306]",Bicicleta/Scooter,morning_peak,20.0,F,0,3.080145382862071e-05
2985,Estación Central,Las Condes,"(17.424, 19.306]",Bicicleta/Scooter,morning_peak,25.0,F,0,3.080145382862071e-05
2986,Estación Central,Las Condes,"(17.424, 19.306]",Bicicleta/Scooter,morning_peak,30.0,F,0,3.080145382862071e-05
2987,Estación Central,Las Condes,"(17.424, 19.306]",Bicicleta/Scooter,morning_peak,30.0,M,5,3.080145382862071e-05
2988,Estación Central,Las Condes,"(17.424, 19.306]",Bicicleta/Scooter,morning_peak,35.0,F,0,3.080145382862071e-05
2989,Estación Central,Las Condes,"(17.424, 19.306]",Bicicleta/Scooter,morning_peak,35.0,M,0,6.160290765724142e-05
2990,Estación Central,Las Condes,"(17.424, 19.306]",Bicicleta/Scooter,morning_peak,45.0,M,0,3.080145382862071e-05
2991,Estación Central,Las Condes,"(17.424, 19.306]",Bicicleta/Scooter,morning_peak,55.0,F,0,3.080145382862071e-05
2992,Estación Central,Las Condes,"(17.424, 19.306]",Bicicleta/Scooter,valley,15.0,F,0,3.080145382862071e-05
2993,Estación Central,Las Condes,"(17.424, 19.306]",Bicicleta/Scooter,valley,30.0,F,0,6.160290765724142e-05
2994,Estación Central,Las Condes,"(17.424, 19.306]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,afternoon_peak,25.0,F,0,9.240436148586214e-05
2995,Estación Central,Las Condes,"(17.424, 19.306]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,afternoon_peak,25.0,M,0,6.160290765724142e-05
2996,Estación Central,Las Condes,"(17.424, 19.306]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,afternoon_peak,35.0,M,0,6.160290765724142e-05
2997,Estación Central,Las Condes,"(17.424, 19.306]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,afternoon_peak,40.0,M,0,3.080145382862071e-05
2998,Estación Central,Las Condes,"(17.424, 19.306]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,afternoon_peak,45.0,M,0,3.080145382862071e-05
2999,Estación Central,Las Condes,"(17.424, 19.306]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,afternoon_peak,50.0,F,0,6.160290765724142e-05
3000,Estación Central,Las Condes,"(17.424, 19.306]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,afternoon_peak,50.0,M,0,3.080145382862071e-05
3001,Estación Central,Las Condes,"(17.424, 19.306]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,afternoon_peak,55.0,F,0,3.080145382862071e-05
3002,Estación Central,Las Condes,"(17.424, 19.306]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,afternoon_peak,55.0,M,0,3.080145382862071e-05
3003,Estación Central,Las Condes,"(17.424, 19.306]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,afternoon_peak,75.0,F,0,3.080145382862071e-05
3004,Estación Central,Las Condes,"(17.424, 19.306]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,lunch,50.0,F,0,6.160290765724142e-05
3005,Estación Central,Las Condes,"(17.424, 19.306]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,lunch,55.0,F,0,3.080145382862071e-05
3006,Estación Central,Las Condes,"(17.424, 19.306]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,20.0,M,0,3.080145382862071e-05
3007,Estación Central,Las Condes,"(17.424, 19.306]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,25.0,F,0,0.00018480872297172427
3008,Estación Central,Las Condes,"(17.424, 19.306]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,30.0,F,0,9.240436148586214e-05
3009,Estación Central,Las Condes,"(17.424, 19.306]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,30.0,M,0,3.080145382862071e-05
3010,Estación Central,Las Condes,"(17.424, 19.306]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,35.0,F,0,3.080145382862071e-05
3011,Estación Central,Las Condes,"(17.424, 19.306]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,35.0,M,0,3.080145382862071e-05
3012,Estación Central,Las Condes,"(17.424, 19.306]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,40.0,F,0,6.160290765724142e-05
3013,Estación Central,Las Condes,"(17.424, 19.306]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,40.0,M,0,3.080145382862071e-05
3014,Estación Central,Las Condes,"(17.424, 19.306]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,45.0,F,0,3.080145382862071e-05
3015,Estación Central,Las Condes,"(17.424, 19.306]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,45.0,M,0,3.080145382862071e-05
3016,Estación Central,Las Condes,"(17.424, 19.306]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,50.0,F,0,9.240436148586214e-05
3017,Estación Central,Las Condes,"(17.424, 19.306]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,55.0,F,0,6.160290765724142e-05
3018,Estación Central,Las Condes,"(17.424, 19.306]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,night,20.0,M,0,3.080145382862071e-05
3019,Estación Central,Las Condes,"(17.424, 19.306]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,night,25.0,F,0,6.160290765724142e-05
3020,Estación Central,Las Condes,"(17.424, 19.306]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,night,30.0,M,6,3.080145382862071e-05
3021,Estación Central,Las Condes,"(17.424, 19.306]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,night,45.0,F,0,3.080145382862071e-05
3022,Estación Central,Las Condes,"(17.424, 19.306]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,night,50.0,M,0,3.080145382862071e-05
3023,Estación Central,Las Condes,"(17.424, 19.306]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,night,55.0,M,0,3.080145382862071e-05
3024,Estación Central,Las Condes,"(17.424, 19.306]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,valley,15.0,F,0,3.080145382862071e-05
3025,Estación Central,Las Condes,"(17.424, 19.306]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,valley,25.0,F,0,3.080145382862071e-05
3026,Estación Central,Las Condes,"(17.424, 19.306]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,valley,25.0,M,0,3.080145382862071e-05
3027,Estación Central,Las Condes,"(17.424, 19.306]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,valley,30.0,M,0,3.080145382862071e-05
3028,Estación Central,Las Condes,"(17.424, 19.306]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,valley,35.0,F,0,3.080145382862071e-05
3029,Estación Central,Las Condes,"(17.424, 19.306]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,valley,35.0,M,0,3.080145382862071e-05
3030,Estación Central,Las Condes,"(17.424, 19.306]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,valley,50.0,F,5,3.080145382862071e-05
3031,Estación Central,Las Condes,"(17.424, 19.306]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,valley,70.0,F,0,3.080145382862071e-05
3032,Estación Central,Las Condes,"(17.424, 19.306]",Motocicleta,afternoon_peak,20.0,M,0,3.080145382862071e-05
3033,Estación Central,Las Condes,"(17.424, 19.306]",Motocicleta,afternoon_peak,25.0,M,0,3.080145382862071e-05
3034,Estación Central,Las Condes,"(17.424, 19.306]",Motocicleta,afternoon_peak,30.0,F,0,6.160290765724142e-05
3035,Estación Central,Las Condes,"(17.424, 19.306]",Motocicleta,lunch,20.0,M,0,3.080145382862071e-05
3036,Estación Central,Las Condes,"(17.424, 19.306]",Motocicleta,lunch,30.0,M,0,3.080145382862071e-05
3037,Estación Central,Las Condes,"(17.424, 19.306]",Motocicleta,morning_peak,20.0,M,0,3.080145382862071e-05
3038,Estación Central,Las Condes,"(17.424, 19.306]",Motocicleta,morning_peak,25.0,F,0,6.160290765724142e-05
3039,Estación Central,Las Condes,"(17.424, 19.306]",Motocicleta,morning_peak,25.0,M,0,0.00018480872297172427
3040,Estación Central,Las Condes,"(17.424, 19.306]",Motocicleta,morning_peak,30.0,F,6,3.080145382862071e-05
3041,Estación Central,Las Condes,"(17.424, 19.306]",Motocicleta,morning_peak,30.0,M,0,3.080145382862071e-05
3042,Estación Central,Las Condes,"(17.424, 19.306]",Motocicleta,morning_peak,30.0,M,5,3.080145382862071e-05
3043,Estación Central,Las Condes,"(17.424, 19.306]",Motocicleta,night,20.0,M,0,3.080145382862071e-05
3044,Estación Central,Las Condes,"(17.424, 19.306]",Motocicleta,valley,45.0,M,0,3.080145382862071e-05
3045,Estación Central,Las Condes,"(17.424, 19.306]",Otros,lunch,20.0,M,0,3.080145382862071e-05
3046,Estación Central,Las Condes,"(17.424, 19.306]",Otros,morning_peak,25.0,F,0,3.080145382862071e-05
3047,Estación Central,Las Condes,"(17.424, 19.306]",Otros,morning_peak,55.0,M,0,3.080145382862071e-05
3048,Estación Central,Las Condes,"(17.424, 19.306]",Otros,night,35.0,F,5,3.080145382862071e-05
3049,Estación Central,Las Condes,"(17.424, 19.306]",Otros,valley,25.0,F,0,3.080145382862071e-05
3050,Estación Central,Las Condes,"(17.424, 19.306]",Otros,valley,25.0,M,0,3.080145382862071e-05
3051,Estación Central,Las Condes,"(17.424, 19.306]",Otros,valley,50.0,M,0,3.080145382862071e-05
3052,Estación Central,Las Condes,"(17.424, 19.306]",Taxi/Colectivo,valley,40.0,F,5,3.080145382862071e-05
3053,Estación Central,Lo Barnechea,"(29.941, 74.541]",Automóvil/Camioneta,morning_peak,35.0,M,0,3.080145382862071e-05
3054,Estación Central,Lo Barnechea,"(29.941, 74.541]",Automóvil/Camioneta,valley,25.0,F,6,3.080145382862071e-05
3055,Estación Central,Lo Barnechea,"(29.941, 74.541]",Automóvil/Camioneta,valley,35.0,F,0,3.080145382862071e-05
3056,Estación Central,Lo Barnechea,"(29.941, 74.541]",Bicicleta/Scooter,afternoon_peak,45.0,M,0,3.080145382862071e-05
3057,Estación Central,Lo Barnechea,"(29.941, 74.541]",Bicicleta/Scooter,night,20.0,M,0,3.080145382862071e-05
3058,Estación Central,Lo Espejo,"(7.516, 9.335]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,afternoon_peak,20.0,M,0,3.080145382862071e-05
3059,Estación Central,Lo Espejo,"(7.516, 9.335]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,afternoon_peak,25.0,M,0,3.080145382862071e-05
3060,Estación Central,Lo Espejo,"(7.516, 9.335]",Motocicleta,lunch,30.0,F,0,3.080145382862071e-05
3061,Estación Central,Lo Prado,"(0.915, 2.192]",Automóvil/Camioneta,afternoon_peak,20.0,M,0,3.080145382862071e-05
3062,Estación Central,Lo Prado,"(0.915, 2.192]",Automóvil/Camioneta,morning_peak,30.0,M,0,3.080145382862071e-05
3063,Estación Central,Lo Prado,"(0.915, 2.192]",Automóvil/Camioneta,morning_peak,40.0,F,0,3.080145382862071e-05
3064,Estación Central,Lo Prado,"(0.915, 2.192]",Bicicleta/Scooter,morning_peak,35.0,F,0,3.080145382862071e-05
3065,Estación Central,Lo Prado,"(0.915, 2.192]",Bicicleta/Scooter,morning_peak,50.0,F,0,3.080145382862071e-05
3066,Estación Central,Lo Prado,"(0.915, 2.192]",Bicicleta/Scooter,valley,25.0,M,0,3.080145382862071e-05
3067,Estación Central,Lo Prado,"(0.915, 2.192]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,50.0,F,0,3.080145382862071e-05
3068,Estación Central,Lo Prado,"(0.915, 2.192]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,valley,65.0,F,0,3.080145382862071e-05
3069,Estación Central,Lo Prado,"(0.915, 2.192]",Otros,lunch,60.0,F,0,3.080145382862071e-05
3070,Estación Central,Lo Prado,"(0.915, 2.192]",Otros,morning_peak,15.0,M,0,3.080145382862071e-05
3071,Estación Central,Maipú,"(9.335, 10.203]",Automóvil/Camioneta,afternoon_peak,20.0,M,0,3.080145382862071e-05
3072,Estación Central,Maipú,"(9.335, 10.203]",Automóvil/Camioneta,afternoon_peak,50.0,M,5,3.080145382862071e-05
3073,Estación Central,Maipú,"(9.335, 10.203]",Automóvil/Camioneta,lunch,20.0,F,0,3.080145382862071e-05
3074,Estación Central,Maipú,"(9.335, 10.203]",Automóvil/Camioneta,lunch,35.0,M,0,3.080145382862071e-05
3075,Estación Central,Maipú,"(9.335, 10.203]",Automóvil/Camioneta,morning_peak,20.0,M,0,3.080145382862071e-05
3076,Estación Central,Maipú,"(9.335, 10.203]",Automóvil/Camioneta,morning_peak,25.0,F,0,3.080145382862071e-05
3077,Estación Central,Maipú,"(9.335, 10.203]",Automóvil/Camioneta,morning_peak,30.0,F,0,3.080145382862071e-05
3078,Estación Central,Maipú,"(9.335, 10.203]",Automóvil/Camioneta,morning_peak,50.0,M,0,3.080145382862071e-05
3079,Estación Central,Maipú,"(9.335, 10.203]",Automóvil/Camioneta,night,35.0,M,5,3.080145382862071e-05
3080,Estación Central,Maipú,"(9.335, 10.203]",Automóvil/Camioneta,valley,25.0,M,0,3.080145382862071e-05
3081,Estación Central,Maipú,"(9.335, 10.203]",Bicicleta/Scooter,afternoon_peak,25.0,M,0,3.080145382862071e-05
3082,Estación Central,Maipú,"(9.335, 10.203]",Bicicleta/Scooter,lunch,25.0,M,6,3.080145382862071e-05
3083,Estación Central,Maipú,"(9.335, 10.203]",Bicicleta/Scooter,lunch,35.0,M,0,3.080145382862071e-05
3084,Estación Central,Maipú,"(9.335, 10.203]",Bicicleta/Scooter,lunch,55.0,M,0,3.080145382862071e-05
3085,Estación Central,Maipú,"(9.335, 10.203]",Bicicleta/Scooter,morning_peak,20.0,F,0,3.080145382862071e-05
3086,Estación Central,Maipú,"(9.335, 10.203]",Bicicleta/Scooter,morning_peak,25.0,M,5,3.080145382862071e-05
3087,Estación Central,Maipú,"(9.335, 10.203]",Bicicleta/Scooter,morning_peak,40.0,F,0,3.080145382862071e-05
3088,Estación Central,Maipú,"(9.335, 10.203]",Bicicleta/Scooter,morning_peak,45.0,F,0,3.080145382862071e-05
3089,Estación Central,Maipú,"(9.335, 10.203]",Bicicleta/Scooter,morning_peak,45.0,M,0,3.080145382862071e-05
3090,Estación Central,Maipú,"(9.335, 10.203]",Bicicleta/Scooter,night,20.0,F,0,3.080145382862071e-05
3091,Estación Central,Maipú,"(9.335, 10.203]",Bicicleta/Scooter,valley,20.0,F,0,3.080145382862071e-05
3092,Estación Central,Maipú,"(9.335, 10.203]",Bicicleta/Scooter,valley,40.0,F,0,3.080145382862071e-05
3093,Estación Central,Maipú,"(9.335, 10.203]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,afternoon_peak,50.0,F,0,3.080145382862071e-05
3094,Estación Central,Maipú,"(9.335, 10.203]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,lunch,20.0,F,0,3.080145382862071e-05
3095,Estación Central,Maipú,"(9.335, 10.203]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,30.0,F,0,3.080145382862071e-05
3096,Estación Central,Maipú,"(9.335, 10.203]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,40.0,M,0,6.160290765724142e-05
3097,Estación Central,Maipú,"(9.335, 10.203]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,45.0,F,0,3.080145382862071e-05
3098,Estación Central,Maipú,"(9.335, 10.203]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,45.0,M,5,3.080145382862071e-05
3099,Estación Central,Maipú,"(9.335, 10.203]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,60.0,M,0,3.080145382862071e-05
3100,Estación Central,Maipú,"(9.335, 10.203]",Motocicleta,afternoon_peak,25.0,M,5,3.080145382862071e-05
3101,Estación Central,Maipú,"(9.335, 10.203]",Motocicleta,lunch,20.0,M,0,3.080145382862071e-05
3102,Estación Central,Maipú,"(9.335, 10.203]",Motocicleta,lunch,25.0,M,0,3.080145382862071e-05
3103,Estación Central,Maipú,"(9.335, 10.203]",Motocicleta,morning_peak,30.0,M,0,3.080145382862071e-05
3104,Estación Central,Maipú,"(9.335, 10.203]",Motocicleta,morning_peak,40.0,M,0,3.080145382862071e-05
3105,Estación Central,Maipú,"(9.335, 10.203]",Motocicleta,night,25.0,M,0,3.080145382862071e-05
3106,Estación Central,Maipú,"(9.335, 10.203]",Motocicleta,night,30.0,M,5,3.080145382862071e-05
3107,Estación Central,Maipú,"(9.335, 10.203]",Motocicleta,night,35.0,M,0,3.080145382862071e-05
3108,Estación Central,Maipú,"(9.335, 10.203]",Motocicleta,valley,30.0,M,5,3.080145382862071e-05
3109,Estación Central,Maipú,"(9.335, 10.203]",Otros,afternoon_peak,35.0,F,0,3.080145382862071e-05
3110,Estación Central,Maipú,"(9.335, 10.203]",Otros,valley,30.0,F,0,3.080145382862071e-05
3111,Estación Central,Maipú,"(9.335, 10.203]",Otros,valley,45.0,F,0,3.080145382862071e-05
3112,Estación Central,Maipú,"(9.335, 10.203]",Taxi/Colectivo,morning_peak,25.0,F,0,3.080145382862071e-05
3113,Estación Central,Peñaflor,"(25.607, 29.941]",Automóvil/Camioneta,morning_peak,25.0,F,0,3.080145382862071e-05
3114,Estación Central,Peñalolén,"(11.849, 13.364]",Bicicleta/Scooter,morning_peak,40.0,M,0,3.080145382862071e-05
3115,Estación Central,Peñalolén,"(11.849, 13.364]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,45.0,F,0,3.080145382862071e-05
3116,Estación Central,Peñalolén,"(11.849, 13.364]",Motocicleta,valley,25.0,M,0,3.080145382862071e-05
3117,Estación Central,Peñalolén,"(11.849, 13.364]",Otros,afternoon_peak,30.0,M,0,3.080145382862071e-05
3118,Estación Central,Providencia,"(11.849, 13.364]",Automóvil/Camioneta,afternoon_peak,25.0,M,0,3.080145382862071e-05
3119,Estación Central,Providencia,"(11.849, 13.364]",Automóvil/Camioneta,afternoon_peak,35.0,F,0,3.080145382862071e-05
3120,Estación Central,Providencia,"(11.849, 13.364]",Automóvil/Camioneta,afternoon_peak,40.0,F,0,3.080145382862071e-05
3121,Estación Central,Providencia,"(11.849, 13.364]",Automóvil/Camioneta,afternoon_peak,45.0,M,0,3.080145382862071e-05
3122,Estación Central,Providencia,"(11.849, 13.364]",Automóvil/Camioneta,lunch,30.0,M,0,3.080145382862071e-05
3123,Estación Central,Providencia,"(11.849, 13.364]",Automóvil/Camioneta,morning_peak,20.0,F,0,6.160290765724142e-05
3124,Estación Central,Providencia,"(11.849, 13.364]",Automóvil/Camioneta,morning_peak,20.0,M,6,3.080145382862071e-05
3125,Estación Central,Providencia,"(11.849, 13.364]",Automóvil/Camioneta,morning_peak,25.0,F,0,6.160290765724142e-05
3126,Estación Central,Providencia,"(11.849, 13.364]",Automóvil/Camioneta,morning_peak,30.0,F,6,3.080145382862071e-05
3127,Estación Central,Providencia,"(11.849, 13.364]",Automóvil/Camioneta,morning_peak,35.0,M,0,3.080145382862071e-05
3128,Estación Central,Providencia,"(11.849, 13.364]",Automóvil/Camioneta,night,20.0,F,0,3.080145382862071e-05
